,205Tl,209Bi,209Pb,209Tl,213Bi,213Po,217At,221Fr,225Ac,225Ra,229Th,233Pa,233U,237Np,241Am,241Pu,245Cm,Out_205Tl,Out_209Bi,Out_209Pb,Out_209Tl,Out_213Bi,Out_213Po,Out_217At,Out_221Fr,Out_225Ac,Out_225Ra,Out_229Th,Out_233Pa,Out_233U,Out_237Np,Out_241Am,Out_241Pu,Out_245Cm
3.1709791983764586e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.248648389739102e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3666232147587563e-41,1.5528398178802432e-31,1.083650758565633e-24,7.352437757520404e-11,7.532599298641557e-28,49.99999999992647,1.3530473387096344e-11,24.999999999986475,6.939081128038483e-13,24.999999999999304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.32821999133831e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.659847025062925e-41,6.431046353534842e-31,4.44124880698664e-24,1.4884964332850614e-10,3.087170604249827e-27,49.99999999985114,2.7392358890438758e-11,24.999999999972612,1.4048126417279102e-12,24.999999999998593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.409740600346588e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3094974090554291e-40,1.4879258446005797e-30,1.023999548518271e-23,2.2601990777585508e-10,7.117955879187186e-27,49.999999999773976,4.1593774037599575e-11,24.99999999995841,2.1331298928441225e-12,24.999999999997865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.493257955276222e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389954593747767e-40,2.715602144907079e-30,1.865665596218096e-23,3.050803618654237e-10,1.2968487554421777e-26,49.999999999694914,5.6143035184893013e-11,24.99999999994386,2.8792863691238057e-12,24.99999999999712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5788209639349786e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.831414454177257e-40,4.353469800153355e-30,2.987812540729191e-23,3.860773034414514e-10,2.0768678926466395e-26,49.99999999961392,7.10486623874366e-11,24.999999999928956,3.643719020198059e-12,24.999999999996355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.666479732066546e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.659308201331789e-40,6.43042516848642e-30,4.410196473683333e-23,4.690581643562889e-10,3.0655857193213964e-26,49.999999999530935,8.631938438850148e-11,24.999999999913683,4.426875498235702e-12,24.99999999999557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7562855926924784e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.900512553410755e-40,8.977007073831533e-30,6.153696374589271e-23,5.540715382465084e-10,4.277515489424734e-26,49.999999999445926,1.0196414373106708e-10,24.99999999989804,5.229214420088543e-12,24.99999999999477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.848291136172848e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.058342593243421e-39,1.202548338472133e-29,8.240373300314067e-23,6.411672089893722e-10,5.727992134473357e-26,49.99999999935883,1.179921019945814e-10,24.99999999988201,6.051205635857755e-12,24.999999999993946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.942550241003181e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3738048549899765e-39,1.5609942012078766e-29,1.0693532595552147e-22,7.303961798562917e-10,7.433215506859356e-26,49.9999999992696,1.3441264515998485e-10,24.99999999986559,6.893330504038281e-12,24.999999999993104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.039118105365739e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.739606657704767e-39,1.976638654815765e-29,1.3537789276190594e-22,8.218107033803752e-10,9.410295828689545e-26,49.999999999178186,1.512353891061471e-10,24.999999999848768,7.756082173402655e-12,24.99999999999224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1380512794536004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.159094060505338e-39,2.453283677993904e-29,1.679913674506155e-22,9.154643119555328e-10,1.167730145701129e-25,49.99999999908453,1.6847018524093004e-10,24.999999999831534,8.639965871789126e-12,24.99999999999136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.239407698586488e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.635799861072161e-39,2.9949434321928624e-29,2.0505019007537932e-22,1.0114118491850833e-09,1.425330908182498e-25,49.999999998988585,1.861271262701782e-10,24.999999999813877,9.545499201963441e-12,24.999999999990454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.343246717137718e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1734533654010465e-39,3.605855362552237e-29,2.468440656278118e-22,1.109709501998191e-09,1.7158456479091154e-25,49.99999999889028,2.0421655210801187e-10,24.999999999795786,1.0473212444727226e-11,24.999999999989527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.449629143292155e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77599065450118e-39,4.29049186349464e-29,2.9367876155227823e-22,1.2104148335529628e-09,2.0413997947040588e-25,49.999999998789576,2.227490559318869e-10,24.999999999777256,1.1423648869450721e-11,24.999999999988574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5586172746555196e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.447565372986969e-39,5.053572537324354e-29,3.4587694580110254e-22,1.3135868169454665e-09,2.404236256049627e-25,49.999999998686405,2.417354903859651e-10,24.99999999975827,1.2397365052211622e-11,24.9999999999876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.670274934735899e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.192560065756373e-39,5.90007707559244e-29,4.037790674647233e-22,1.4192858697444074e-09,2.806721538463731e-25,49.999999998580705,2.6118697393642846e-10,24.999999999738815,1.3394931201726334e-11,24.999999999986603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.784667510318822e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.015598090255078e-39,6.835258794474472e-29,4.677442821129381e-22,1.5275738893716832e-09,3.2513521796688503e-25,49.99999999847242,2.811148973824583e-10,24.999999999718888,1.4416931493264449e-11,24.999999999985583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.9018619897578055e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.921556133197228e-39,7.864658856965522e-29,5.381514240898804e-22,1.6385142893495563e-09,3.7407615071426485e-25,49.99999999836148,3.015309305266944e-10,24.999999999698474,1.546396441074216e-11,24.999999999984535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0219270022027616e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.915577362053142e-39,8.99412121633271e-29,6.154000281172078e-22,1.7521720364356408e-09,4.277726739416432e-25,49.99999999824782,3.224470290090768e-10,24.999999999677556,1.6536643097194723e-11,24.999999999983462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1449328577892674e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.003085243125769e-39,1.0229808316982956e-28,6.999114026773935e-22,1.8686136886674694e-09,4.86517644730393e-25,49.99999999813138,3.438754413080752e-10,24.99999999965613,1.7635595713833317e-11,24.999999999982364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.270951588812221e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0189798059624003e-38,1.15782175907062e-28,7.92129757772225e-22,1.9879074343389196e-09,5.506198393099329e-25,49.999999998012086,3.658287159134049e-10,24.999999999634174,1.8761465807896645e-11,24.999999999981238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.400056991907988e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1481744164806252e-38,1.304619878814629e-28,8.925233897809734e-22,2.110123131931314e-09,6.204047766682643e-25,49.99999999788987,3.883197086744285e-10,24.999999999611685,1.9914912689512475e-11,24.999999999980083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
