,205Tl,209Bi,209Pb,209Tl,213Bi,213Po,217At,221Fr,225Ac,225Ra,229Th,233Pa,233U,237Np,241Am,241Pu,245Cm,Out_205Tl,Out_209Bi,Out_209Pb,Out_209Tl,Out_213Bi,Out_213Po,Out_217At,Out_221Fr,Out_225Ac,Out_225Ra,Out_229Th,Out_233Pa,Out_233U,Out_237Np,Out_241Am,Out_241Pu,Out_245Cm
3.1709791983764586e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2522229324827826e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4999298153825802e-41,1.7024372984783272e-31,1.1856858069283565e-24,7.690816496546882e-11,8.241858373858567e-28,49.99999999992309,1.4153181755960302e-11,24.99999999998585,7.258436095673181e-13,24.99999999999927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3355482142495014e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.216086032229993e-41,7.055313655284798e-31,4.8648597822606756e-24,1.5578679587024883e-10,3.3816281788731554e-27,49.99999999984421,2.8668982521184955e-11,24.999999999971333,1.4702840756538467e-12,24.99999999999853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4210083750591526e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4395952121032277e-40,1.6339524464795415e-30,1.1229300392771929e-23,2.366863780694303e-10,7.805634765444298e-27,49.99999999976331,4.3556692966008434e-11,24.999999999956447,2.233797868765867e-12,24.999999999997765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.508658112698906e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6301762133079746e-40,2.985270716423525e-30,2.0482276019709573e-23,3.196586904045987e-10,1.4237500129129564e-26,49.99999999968034,5.882584179725251e-11,24.999999999941178,3.016873667071938e-12,24.99999999999698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5985535263692496e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.221147270608406e-40,4.7910344433522264e-30,3.2839241730963135e-23,4.0475683834428193e-10,2.2826989928534445e-26,49.99999999959524,7.4486201856965e-11,24.999999999925517,3.8200126691756286e-12,24.999999999996177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6907521525896325e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.241963318075114e-40,7.084675178350455e-30,4.8528513702615554e-23,4.920352879734892e-10,3.373280974815202e-26,49.99999999950796,9.05477963774144e-11,24.999999999909456,4.64372891490195e-12,24.999999999995353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7853130020240464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.723830226215766e-40,9.901611797286092e-30,6.779197971678741e-23,5.815499008540994e-10,4.7123098974782095e-26,49.99999999941845,1.0702090539634318e-10,24.99999999989298,5.488549614302523e-12,24.99999999999451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.882296597250124e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1699801367708406e-39,1.3279360103574673e-29,9.088584763560277e-23,6.733579697784112e-10,6.317595107165489e-26,49.99999999932664,1.2391607233658794e-10,24.99999999987609,6.3550154850903275e-12,24.999999999993644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.981765011495908e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5204879340655063e-39,1.725764828476512e-29,1.180814338504291e-22,7.675182554387242e-10,8.207996163989227e-26,49.99999999923248,1.4124411075427418e-10,24.99999999985876,7.243681098719797e-12,24.999999999992756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
